segmento,fecha,estrategia,cluster,n_agentes,mediana_margen_cop_kwh,media_margen_cop_kwh,puesto_del_dia
PEQUEÑO,2025-06-30,Trader con sobrecobertura de contratos,4,4,-160.27,-297.02,4
PEQUEÑO,2025-06-30,Trader no regulado,1,10,-59.67,-254.48,2
PEQUEÑO,2025-06-30,Integrado/regional regulado,2,12,-71.86,-175.13,3
PEQUEÑO,2025-06-30,Trader expuesto a bolsa (sin cobertura),0,4,104.77,103.01,1
PEQUEÑO,2025-07-01,Trader con sobrecobertura de contratos,4,4,-71.46,-275.12,3
PEQUEÑO,2025-07-01,Trader no regulado,1,10,-285.8,-279.98,4
PEQUEÑO,2025-07-01,Integrado/regional regulado,2,12,-71.29,-155.28,2
PEQUEÑO,2025-07-01,Trader expuesto a bolsa (sin cobertura),0,3,105.35,103.46,1
PEQUEÑO,2025-07-02,Trader con sobrecobertura de contratos,4,6,-500,-362.38,4
PEQUEÑO,2025-07-02,Trader no regulado,1,8,-16.13,-224.07,2
PEQUEÑO,2025-07-02,Integrado/regional regulado,2,12,-90.38,-155.53,3
PEQUEÑO,2025-07-02,Trader expuesto a bolsa (sin cobertura),0,3,88.59,87.03,1
PEQUEÑO,2025-07-03,Trader con sobrecobertura de contratos,4,4,-258.51,-321.76,3
PEQUEÑO,2025-07-03,Trader no regulado,1,10,-356.76,-292.09,4
PEQUEÑO,2025-07-03,Integrado/regional regulado,2,12,-90.34,-160.73,2
PEQUEÑO,2025-07-03,Trader expuesto a bolsa (sin cobertura),0,4,98.88,97.3,1
PEQUEÑO,2025-07-04,Trader con sobrecobertura de contratos,4,5,-500,-354.99,4
PEQUEÑO,2025-07-04,Trader no regulado,1,10,-300.68,-297.0,3
PEQUEÑO,2025-07-04,Integrado/regional regulado,2,12,-92.59,-161.97,2
PEQUEÑO,2025-07-04,Trader expuesto a bolsa (sin cobertura),0,3,99.23,96.6,1
PEQUEÑO,2025-07-05,Trader con sobrecobertura de contratos,4,3,-500,-343.05,4
PEQUEÑO,2025-07-05,Trader no regulado,1,10,-315.53,-299.31,3
PEQUEÑO,2025-07-05,Integrado/regional regulado,2,12,-72.68,-191.07,2
PEQUEÑO,2025-07-05,Trader expuesto a bolsa (sin cobertura),0,4,103.02,73.32,1
PEQUEÑO,2025-07-06,Trader con sobrecobertura de contratos,4,4,-158.66,-297.11,3
PEQUEÑO,2025-07-06,Trader no regulado,1,10,-436.3,-337.29,4
PEQUEÑO,2025-07-06,Integrado/regional regulado,2,12,-86.49,-181.68,2
PEQUEÑO,2025-07-06,Trader expuesto a bolsa (sin cobertura),0,3,103.5,101.48,1
PEQUEÑO,2025-07-07,Trader con sobrecobertura de contratos,4,5,-500,-348.42,4
PEQUEÑO,2025-07-07,Trader no regulado,1,10,-302.69,-286.89,3
PEQUEÑO,2025-07-07,Integrado/regional regulado,2,12,-63.2,-155.76,2
PEQUEÑO,2025-07-07,Trader expuesto a bolsa (sin cobertura),0,3,85.55,83.96,1
PEQUEÑO,2025-07-08,Trader con sobrecobertura de contratos,4,6,-500,-364.72,4
PEQUEÑO,2025-07-08,Trader no regulado,1,9,-317.87,-260.16,3
PEQUEÑO,2025-07-08,Integrado/regional regulado,2,12,-73.5,-149.1,2
PEQUEÑO,2025-07-08,Trader expuesto a bolsa (sin cobertura),0,3,71.11,69.72,1
PEQUEÑO,2025-07-09,Trader con sobrecobertura de contratos,4,5,-500,-329.15,4
PEQUEÑO,2025-07-09,Trader no regulado,1,10,-342.26,-288.87,3
PEQUEÑO,2025-07-09,Integrado/regional regulado,2,12,-76.81,-155.05,2
PEQUEÑO,2025-07-09,Trader expuesto a bolsa (sin cobertura),0,3,49.5,48.48,1
PEQUEÑO,2025-07-10,Trader con sobrecobertura de contratos,4,5,-500,-319.72,4
PEQUEÑO,2025-07-10,Trader no regulado,1,10,-332.35,-287.14,3
PEQUEÑO,2025-07-10,Integrado/regional regulado,2,12,-95.83,-157.39,2
PEQUEÑO,2025-07-10,Trader expuesto a bolsa (sin cobertura),0,3,60.6,59.14,1
PEQUEÑO,2025-07-11,Trader con sobrecobertura de contratos,4,4,-121.93,-287.92,3
PEQUEÑO,2025-07-11,Trader no regulado,1,10,-338.2,-284.74,4
PEQUEÑO,2025-07-11,Integrado/regional regulado,2,12,-85.7,-152.75,2
PEQUEÑO,2025-07-11,Trader expuesto a bolsa (sin cobertura),0,3,80.15,77.93,1
PEQUEÑO,2025-07-12,Trader con sobrecobertura de contratos,4,4,-500,-382.2,4
PEQUEÑO,2025-07-12,Trader no regulado,1,9,-369.69,-271.0,3
PEQUEÑO,2025-07-12,Integrado/regional regulado,2,13,-59.3,-148.72,2
PEQUEÑO,2025-07-12,Trader expuesto a bolsa (sin cobertura),0,3,93.68,91.96,1
PEQUEÑO,2025-07-13,Trader con sobrecobertura de contratos,4,4,-206.55,-308.94,3
PEQUEÑO,2025-07-13,Trader no regulado,1,10,-489.66,-342.17,4
PEQUEÑO,2025-07-13,Integrado/regional regulado,2,12,-133.85,-226.56,2
PEQUEÑO,2025-07-13,Trader expuesto a bolsa (sin cobertura),0,3,95.95,94.05,1
PEQUEÑO,2025-07-14,Trader con sobrecobertura de contratos,4,4,-53.44,-270.67,2
PEQUEÑO,2025-07-14,Trader no regulado,1,10,-341.22,-290.1,4
PEQUEÑO,2025-07-14,Integrado/regional regulado,2,12,-118.8,-179.15,3
PEQUEÑO,2025-07-14,Trader expuesto a bolsa (sin cobertura),0,3,102.38,100.55,1
PEQUEÑO,2025-07-15,Trader con sobrecobertura de contratos,4,5,-500,-314.28,4
PEQUEÑO,2025-07-15,Trader no regulado,1,10,-333.62,-286.01,3
PEQUEÑO,2025-07-15,Integrado/regional regulado,2,12,-45.63,-162.19,2
PEQUEÑO,2025-07-15,Trader expuesto a bolsa (sin cobertura),0,3,86.76,85.14,1
PEQUEÑO,2025-07-16,Trader con sobrecobertura de contratos,4,5,-500,-330.66,4
PEQUEÑO,2025-07-16,Trader no regulado,1,9,-357.79,-262.86,3
PEQUEÑO,2025-07-16,Integrado/regional regulado,2,12,-43.28,-143.44,2
PEQUEÑO,2025-07-16,Trader expuesto a bolsa (sin cobertura),0,3,87.53,85.99,1
PEQUEÑO,2025-07-17,Trader con sobrecobertura de contratos,4,4,-111.09,-285.11,3
PEQUEÑO,2025-07-17,Trader no regulado,1,10,-359.76,-285.18,4
PEQUEÑO,2025-07-17,Integrado/regional regulado,2,12,-61.51,-143.95,2
PEQUEÑO,2025-07-17,Trader expuesto a bolsa (sin cobertura),0,3,94.29,92.25,1
PEQUEÑO,2025-07-18,Trader con sobrecobertura de contratos,4,4,-168.79,-299.49,3
PEQUEÑO,2025-07-18,Trader no regulado,1,11,-500,-308.19,4
PEQUEÑO,2025-07-18,Integrado/regional regulado,2,12,-76.19,-149.38,2
PEQUEÑO,2025-07-18,Trader expuesto a bolsa (sin cobertura),0,3,78.17,76.0,1
PEQUEÑO,2025-07-19,Trader con sobrecobertura de contratos,4,4,-219.97,-312.36,3
PEQUEÑO,2025-07-19,Trader no regulado,1,11,-500,-311.86,4
PEQUEÑO,2025-07-19,Integrado/regional regulado,2,12,-66.3,-160.43,2
PEQUEÑO,2025-07-19,Trader expuesto a bolsa (sin cobertura),0,3,102.52,100.66,1
PEQUEÑO,2025-07-20,Trader con sobrecobertura de contratos,4,4,-363.93,-348.4,3
PEQUEÑO,2025-07-20,Trader no regulado,1,10,-500,-346.76,4
PEQUEÑO,2025-07-20,Integrado/regional regulado,2,12,-66.54,-189.99,2
PEQUEÑO,2025-07-20,Trader expuesto a bolsa (sin cobertura),0,3,102.2,99.88,1
PEQUEÑO,2025-07-21,Trader con sobrecobertura de contratos,4,5,-500,-319.67,4
PEQUEÑO,2025-07-21,Trader no regulado,1,9,-365.27,-268.17,3
PEQUEÑO,2025-07-21,Integrado/regional regulado,2,12,-34.86,-149.86,2
PEQUEÑO,2025-07-21,Trader expuesto a bolsa (sin cobertura),0,3,88.78,87.15,1
PEQUEÑO,2025-07-22,Trader con sobrecobertura de contratos,4,4,-69.99,-274.92,3
PEQUEÑO,2025-07-22,Trader no regulado,1,10,-351.0,-286.71,4
PEQUEÑO,2025-07-22,Integrado/regional regulado,2,12,-37.88,-141.08,2
PEQUEÑO,2025-07-22,Trader expuesto a bolsa (sin cobertura),0,3,64.65,63.36,1
PEQUEÑO,2025-07-23,Trader con sobrecobertura de contratos,4,5,-500,-322.61,4
PEQUEÑO,2025-07-23,Trader no regulado,1,9,-342.66,-263.71,3
PEQUEÑO,2025-07-23,Integrado/regional regulado,2,12,-49.11,-139.81,2
PEQUEÑO,2025-07-23,Trader expuesto a bolsa (sin cobertura),0,3,59.6,58.45,1
PEQUEÑO,2025-07-24,Trader con sobrecobertura de contratos,4,5,-500,-321.35,4
PEQUEÑO,2025-07-24,Trader no regulado,1,11,-483.93,-306.19,3
PEQUEÑO,2025-07-24,Integrado/regional regulado,2,12,-51.44,-140.11,2
PEQUEÑO,2025-07-24,Trader expuesto a bolsa (sin cobertura),0,3,60.78,59.32,1
PEQUEÑO,2025-07-25,Trader con sobrecobertura de contratos,4,4,-85.85,-278.76,3
PEQUEÑO,2025-07-25,Trader no regulado,1,10,-354.38,-282.34,4
PEQUEÑO,2025-07-25,Integrado/regional regulado,2,12,-34.03,-131.67,2
PEQUEÑO,2025-07-25,Trader expuesto a bolsa (sin cobertura),0,3,88.51,86.11,1
PEQUEÑO,2025-07-26,Trader con sobrecobertura de contratos,4,4,-91.68,-280.23,3
PEQUEÑO,2025-07-26,Trader no regulado,1,10,-397.75,-295.39,4
PEQUEÑO,2025-07-26,Integrado/regional regulado,2,12,-50.1,-139.08,2
PEQUEÑO,2025-07-26,Trader expuesto a bolsa (sin cobertura),0,3,94.22,92.48,1
PEQUEÑO,2025-07-27,Trader con sobrecobertura de contratos,4,4,-222.86,-313.08,3
PEQUEÑO,2025-07-27,Trader no regulado,1,11,-500,-352.9,4
PEQUEÑO,2025-07-27,Integrado/regional regulado,2,12,-69.89,-167.18,2
PEQUEÑO,2025-07-27,Trader expuesto a bolsa (sin cobertura),0,3,103.38,101.36,1
PEQUEÑO,2025-07-28,Trader con sobrecobertura de contratos,4,4,-109.26,-284.84,3
PEQUEÑO,2025-07-28,Trader no regulado,1,10,-376.22,-295.13,4
PEQUEÑO,2025-07-28,Integrado/regional regulado,2,12,-35.95,-145.84,2
PEQUEÑO,2025-07-28,Trader expuesto a bolsa (sin cobertura),0,3,72.98,71.57,1
PEQUEÑO,2025-07-29,Trader con sobrecobertura de contratos,4,5,-500,-315.39,4
PEQUEÑO,2025-07-29,Trader no regulado,1,10,-376.48,-290.29,3
PEQUEÑO,2025-07-29,Integrado/regional regulado,2,12,-45.05,-142.29,2
PEQUEÑO,2025-07-29,Trader expuesto a bolsa (sin cobertura),0,3,86.2,84.59,1
PEQUEÑO,2025-07-30,Trader con sobrecobertura de contratos,4,5,-500,-317.82,4
PEQUEÑO,2025-07-30,Trader no regulado,1,9,-385.68,-271.83,3
PEQUEÑO,2025-07-30,Integrado/regional regulado,2,12,-36.2,-136.03,2
PEQUEÑO,2025-07-30,Trader expuesto a bolsa (sin cobertura),0,3,48.74,47.73,1
PEQUEÑO,2025-07-31,Trader con sobrecobertura de contratos,4,5,-500,-316.74,4
PEQUEÑO,2025-07-31,Trader no regulado,1,9,-19.28,-212.78,2
PEQUEÑO,2025-07-31,Integrado/regional regulado,2,12,-32.62,-132.84,3
PEQUEÑO,2025-07-31,Trader expuesto a bolsa (sin cobertura),0,3,49.52,48.25,1
